PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
Q03764,Q03764,EKI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ethanolamine kinase,EKI1_YEAST,463.958740234375,489.037109375,563.9739990234375,438.0866394042969,404.5102844238281,448.1754760742188,353.2860717773437,422.7784423828125,378.6974182128906,128.61318265093286,103.37756584210297,132.45897286026474,327.7500435222353,364.05767641532776,397.29058902317803,353.2860717773437,422.7784423828125,378.6974182128906,0.3156059367183614,0.2507311170684608,0.3346343652861534,0.002240653150010582,0.0018569267692081057,-1.663803751406765,0.003844049387772603,2.7312052230000856,2.4152110412169865
Q03768,Q03768,GIR2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein GIR2,GIR2_YEAST,1892.063720703125,1871.537353515625,2219.73095703125,2123.945556640625,2477.434814453125,2447.27197265625,2090.1181640625,2099.01953125,2058.299560546875,623.5465162514578,633.1388607719649,723.2951134391803,1336.5929187884847,1393.2430222241562,1563.6859516909735,2090.1181640625,2099.01953125,2058.299560546875,0.3169268308546212,0.31561006428809435,0.4611553265461089,0.0025482306623291575,9.766175272319112e-05,-1.6577782922125675,0.004198644206432986,4.010275485753517,2.376890925964502
Q03769,Q03769,ENT5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Epsin-5,ENT5_YEAST,653.3688354492188,622.6547241210938,616.60107421875,402.1097106933594,430.8914184570313,425.0281372070313,529.6063842773438,575.7916870117188,529.2723388671875,118.05109997748893,110.11958829622021,125.61774014121164,461.5532496410717,463.52767045072943,434.3636486662058,529.6063842773438,575.7916870117188,529.2723388671875,0.21642798830689294,0.20650339387504257,0.2602448356817837,9.457584668948582e-05,0.0006003171787946925,-2.208041015405721,0.0005951453616604526,3.2216192286098235,3.225376946781027
Q03771,Q03771,ACL4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Assembly chaperone of RPL4,ACL4_YEAST,713.3863525390625,661.0726318359375,640.425048828125,484.2700805664063,495.3943786621094,422.5572814941406,589.2516479492188,543.693603515625,597.2241821289062,142.17168642477046,126.6041111189438,124.88747481593708,503.95086419696054,492.12741052624096,451.1464097896286,589.2516479492188,543.693603515625,597.2241821289062,0.22752874066325973,0.2138442325563654,0.2720125468922385,0.0007868070773443188,0.0005249295858139928,-2.135879301692735,0.0019654100898752716,3.279898949057617,2.7065468187297537
Q03772,Q03772,CWC15,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Pre-mRNA-splicing factor CWC15,CWC15_YEAST,179.8478546142578,169.0928955078125,218.73098754882807,153.28033447265625,162.43800354003906,161.07461547851562,170.39207458496094,184.2302398681641,180.7200469970703,44.9999380970267,41.51302464445071,47.605858105036134,127.04824171956909,125.87913157671917,154.08469722251144,170.39207458496094,184.2302398681641,180.7200469970703,0.25052906421079296,0.2478491303797531,0.3295204996637038,0.008263544976233956,0.00017960154504468055,-1.9969501127824048,0.010647307724572447,3.745689931580224,1.9727601939319475
Q03774,Q03774,TRM82,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82,TRM82_YEAST,1101.176513671875,1158.72900390625,1098.7987060546875,1590.501708984375,1563.9517822265625,1645.3709716796875,1303.3280029296875,1187.7366943359375,1118.487548828125,466.938428166595,399.6870649933887,486.2920006062427,777.8938491368898,862.6015913113068,774.0470055397553,1303.3280029296875,1187.7366943359375,1118.487548828125,0.3748158778503209,0.3591060065404445,0.5603204433263367,0.0008564877366276409,0.0012930938773232322,-1.4157460255329435,0.0020507976682735936,2.8883699446296798,2.6880771850177156
Q03776,Q03776,PRP42,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),U1 small nuclear ribonucleoprotein component PRP42,PRP42_YEAST,145.16934204101562,118.72706604003906,132.2146453857422,71.83877563476562,61.65970230102539,73.97318267822266,97.63859558105467,95.0623779296875,77.37933349609375,21.090379712782614,15.757893383373366,21.86289147855886,102.55062367830774,88.38490773304783,93.13839721999169,97.63859558105467,95.0623779296875,77.37933349609375,0.21738410040102932,0.1712768896266477,0.20667565255840983,0.0007064387901994217,0.004818967891293775,-2.201681670214072,0.0018454527370349973,2.3170459673863597,2.733897072824183
Q03778,Q03778,FMN1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Riboflavin kinase,RIFK_YEAST,263.29669189453125,328.6311340332031,325.7787170410156,366.9925842285156,338.1145935058594,358.083740234375,299.12841796875,336.2484436035156,292.9996032714844,107.74143747250966,86.4093324650929,105.83221742715887,185.99822515273632,244.6454159823688,229.49430046164517,299.12841796875,336.2484436035156,292.9996032714844,0.3231264457089075,0.31244292079876834,0.4544247019632877,0.012043063063357331,0.0008813213512364661,-1.629829264643835,0.014706697159847609,3.054865708362102,1.8324848504750935
Q03780,Q03780,YDR239C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YDR239C,YD239_YEAST,288.0518798828125,294.2104187011719,283.80096435546875,176.25546264648438,203.86834716796875,160.87860107421875,237.0133514404297,247.40220642089844,252.91867065429688,51.74496086299642,52.101057238869856,47.54792573692352,203.48580160503388,219.0213367374465,199.92313916841482,237.0133514404297,247.40220642089844,252.91867065429688,0.20532607599618788,0.19564384218257247,0.24323036540609122,0.000782158458983444,0.00019613574932015118,-2.2840112364546235,0.001962986719636283,3.7074432410213367,2.70708263856005
Q03782,Q03782,SNU56,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),56 kDa U1 small nuclear ribonucleoprotein component,SNU56_YEAST,100.66656494140624,120.70665740966795,118.47451782226562,56.125186920166016,64.502685546875,53.27864837646485,93.77115631103516,101.17940521240234,83.15597534179688,16.477194845514063,16.484452630450203,15.746589039515076,71.11294212091515,89.85859024192732,83.4591861528156,93.77115631103516,101.17940521240234,83.15597534179688,0.17514236473730393,0.16616091338084193,0.19927215699919942,0.0069481621192496535,0.004573891210579002,-2.513399999100964,0.009236155858424749,2.339714169245471,2.034508747053832
Q03784,Q03784,TRS23,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Trafficking protein particle complex subunit 23,TRS23_YEAST,223.92166137695312,222.0328521728516,290.59185791015625,177.44259643554688,160.37892150878906,190.44058227539065,235.1219482421875,194.3993682861328,180.3140106201172,52.09347880696157,40.98680096990796,56.28501617284292,158.18288976470947,165.28963283220435,204.7069733611386,235.1219482421875,194.3993682861328,180.3140106201172,0.24492726036082205,0.22045080669743494,0.28279268145156267,0.008038672305719917,0.007608641535796685,-2.0295747403457476,0.010398270494611705,2.118692876234925,1.9830388892693098
Q03786,Q03786,YDR248C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable gluconokinase,GNTK_YEAST,337.01177978515625,451.9329223632813,391.6116027832031,606.5256958007812,632.3424682617188,711.7337646484375,381.2099304199219,342.613525390625,422.9510498046875,178.06340819382882,161.60287553774995,210.3540431107596,238.07208683318,336.43591960012475,275.87017239705034,381.2099304199219,342.613525390625,422.9510498046875,0.479623783184173,0.3927598641489061,0.6467949678563703,0.05364904788851983,0.003699269049298046,-1.060024895202919,0.057926892736557246,2.4318840811268205,1.237119766918858
Q03790,Q03790,NUP53,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Nucleoporin NUP53,NUP53_YEAST,191.26934814453125,163.64334106445312,191.3427734375,112.67837524414062,163.34088134765625,120.33307647705078,177.59056091308594,159.91749572753906,151.8556365966797,33.0800420569568,41.74376614497218,35.56463162796142,135.11662081669533,121.82227762818391,134.79111323561872,177.59056091308594,159.91749572753906,151.8556365966797,0.22557545922467992,0.21984541595282633,0.2817972494788712,0.0002166514913910134,0.0015883104360543737,-2.148317972100408,0.0009402147379940633,2.7990646105429544,3.0267729454692613
Q03792,Q03792,RIM13,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Calpain-like protease 1,RIM13_YEAST,107.66214752197266,107.22965240478516,98.31998443603516,88.9464111328125,154.7578887939453,119.05829620361328,78.40348815917969,100.40453338623048,71.609130859375,26.11282790254657,39.55027709905741,35.18786829606038,76.05476624537457,79.82579920611848,69.2613570784826,78.40348815917969,100.40453338623048,71.609130859375,0.40273189088359435,0.3093655554720634,0.4479439997863434,0.001500164555838274,0.01626122953252074,-1.3121083762716195,0.002897413841185125,1.7888466199349924,2.53798946955046
Q03796,Q03796,TPP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Polynucleotide 3'-phosphatase,TPP1_YEAST,44.99008941650391,43.377567291259766,45.29799270629883,29.43282127380371,35.2895622253418,26.149890899658203,34.00524139404297,35.729976654052734,43.18651580810547,8.640867988047686,9.018680569977525,7.728641734968781,31.781929050155462,32.29189780053295,31.910099109205905,34.00524139404297,35.729976654052734,43.18651580810547,0.22482997228261015,0.20917646554086364,0.26450460365209616,3.9137677307642035e-05,0.008270383660265779,-2.153093719554863,0.0003867670235551969,2.082474343207848,3.4125505617310505
Q03798,Q03798,AIM36,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Altered inheritance of mitochondria protein 36, mitochondrial",AIM36_YEAST,115.23888397216795,96.95672607421876,109.92367553710938,39.36075592041016,39.00868225097656,34.955078125,74.73051452636719,39.89806365966797,69.92484283447266,11.555504402860011,9.969147319846131,10.331028786414569,81.40712947503063,72.17824523077381,77.43555886858535,74.73051452636719,39.89806365966797,69.92484283447266,0.17260953675619412,0.12118111236399605,0.137890882944004,0.0012052642085075356,0.04267755067334012,-2.534415918604706,0.002517049285093404,1.3698005133238718,2.5991082806635757
Q03799,Q03799,MRPS8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Small ribosomal subunit protein uS8m,RT08_YEAST,1114.8924560546875,1062.369140625,1146.697998046875,559.6541137695312,545.90869140625,614.4496459960938,981.0852661132812,1036.1483154296875,908.70849609375,164.30288048378378,139.5136634659604,181.60156752869182,787.5830743267081,790.8676732642608,807.789585804663,981.0852661132812,1036.1483154296875,908.70849609375,0.16590147672045097,0.16903755122581202,0.20342381472853724,2.3514831252259234e-05,0.0008306822762386601,-2.5916013668347584,0.0003019537710485077,3.080565055712522,3.5200595421930014
Q03818,Q03818,ATG16,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Autophagy protein 16,ATG16_YEAST,44.55454635620117,28.96381378173828,53.2510986328125,60.52975463867188,74.08735656738281,17.21034049987793,27.70762062072754,34.217918395996094,15.597949028015137,17.770284891010306,18.933932897456923,5.086543434187658,31.47425243025189,21.56175583276693,37.51265196373393,27.70762062072754,34.217918395996094,15.597949028015137,0.5390722512193654,0.31578467523096426,0.46152821165991964,0.0648399585738308,0.16845818975869783,-0.8914494462319963,0.0693625456843555,0.7735078705210839,1.15887497613767
Q03823,Q03823,YMR160W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YMR160W,YM35_YEAST,51.4193000793457,45.026832580566406,71.10768127441406,20.32815742492676,43.22737121582031,30.799619674682617,36.58196258544922,67.11148071289062,41.190216064453125,5.967926863517534,11.04728504099624,9.10287644993689,36.32365634576703,33.519673111459326,50.09169328107686,36.58196258544922,67.11148071289062,41.190216064453125,0.180269386273922,0.17882596378151683,0.2177686530434068,0.019239462644497808,0.050019897702589335,-2.471773678820314,0.022438174068085615,1.3008572007951682,1.6490124871850025
Q03825,Q03825,MSS11,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transcription activator MSS11,MSS11_YEAST,43.93770599365234,49.94038772583008,42.07353591918945,18.273780822753903,29.059104919433597,,29.8355770111084,30.951698303222656,39.170406341552734,5.364804354398464,7.426410768270611,,31.038503648863436,37.17750895833282,29.638635640236245,29.8355770111084,30.951698303222656,39.170406341552734,0.19194945667163965,0.16393183143813544,0.19607471926615438,0.0031808193998403723,0.006848667703737303,-2.381201618360955,0.004967418325517136,2.164393905177786,2.3038692648459933
Q03833,Q03833,GIS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transcriptional activator/repressor GIS1,GIS1_YEAST,182.4169006347656,151.00172424316406,203.2437286376953,152.94131469726562,166.24610900878906,185.1749420166016,138.01023864746094,160.74661254882812,138.75831604003906,44.9004088980676,42.48623271600842,54.72874784187482,128.86306892727876,112.41138107685015,143.17472224881996,138.01023864746094,160.74661254882812,138.75831604003906,0.3248239149139847,0.269891671013205,0.3696597618434871,0.005325349330947255,0.001420369041768543,-1.6222702411275467,0.007488389677004044,2.847598802109378,2.125611564087094
Q03834,Q03834,MSH6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),DNA mismatch repair protein MSH6,MSH6_YEAST,839.1141967773438,852.86962890625,831.142333984375,652.9259033203125,670.978515625,640.5527954101562,701.7023315429688,689.94384765625,692.6998291015625,191.68555008992823,171.47679144044523,189.31639474345033,592.7676119970712,634.9083319702055,585.496898797685,701.7023315429688,689.94384765625,692.6998291015625,0.26506095152801445,0.23354188806548917,0.30470274164890554,0.00030064579984838527,4.166065402309068e-06,-1.915603945188755,0.001130459909974728,5.380273916424044,2.946744834632621
Q03835,Q03835,GRX3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Monothiol glutaredoxin-3,GLRX3_YEAST,360.442626953125,363.07427978515625,396.5032958984375,411.1062316894531,397.0483093261719,487.9422607421875,401.2463684082031,282.1637878417969,351.019287109375,120.69229259561334,101.47056656007271,144.21210914789629,254.62412155761524,270.2861932782186,279.316117852758,401.2463684082031,282.1637878417969,351.019287109375,0.35418072315667704,0.3129801211522997,0.4555619579410767,0.0014692933626542655,0.014771685052743181,-1.4974424016091397,0.002848983380213208,1.8305699605196954,2.5453100842469207
Q03862,Q03862,ARX1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable metalloprotease ARX1,ARX1_YEAST,6184.87060546875,6454.61962890625,6244.16845703125,5831.04052734375,6135.841796875,5944.06201171875,6079.8056640625,6114.2734375,6463.7802734375,1711.8729788427731,1568.0896476010785,1756.7769561750822,4369.120428893664,4805.0623954643,4398.6945649081235,6079.8056640625,6114.2734375,6463.7802734375,0.2699527036508675,0.27065251209782143,0.37108856421278563,0.0006999833513762379,9.24064824221938e-05,-1.8892214290386395,0.001837563656772345,4.0342975614483105,2.735757607179219
Q03868,Q03868,SPO71,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Prospore membrane adapter protein SPO71,SPO71_YEAST,323.8153686523437,415.7697143554688,424.3876647949219,194.2243194580078,474.5583801269531,384.3273315429688,302.9421691894531,364.0823059082031,400.1116638183594,57.02024583007834,121.27921607079409,113.58855246661837,228.74986925639348,309.5146630601575,298.9592172910416,302.9421691894531,364.0823059082031,400.1116638183594,0.2735246270114956,0.25851117992065487,0.34863800089796654,0.005733773815494531,0.002591320725452402,-1.8702573618042455,0.007911905242341534,2.586478831447223,2.101718922747407
Q03897,Q03897,MTC5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Maintenance of telomere capping protein 5,WDR59_YEAST,326.8190002441406,285.5851135253906,365.40423583984375,96.37698364257812,112.95861053466795,127.2372817993164,259.3072204589844,231.00265502929688,265.32794189453125,28.29429041119324,28.867958733392918,37.60518046257064,230.8716966939775,212.60033411725442,257.40843432454545,259.3072204589844,231.00265502929688,265.32794189453125,0.12541382581325575,0.11910724609882266,0.1352119716859252,0.002806176833450943,0.0011853193902175373,-2.9952316930574803,0.00450061119577833,2.9261646110721045,2.346728503795902
